SOC,OCV(mV)
1.361111111111111e-05,3025
2.763888888888888e-05,3026
4.138888888888888e-05,3027
5.527777777777777e-05,3027
6.930555555555555e-05,3028
8.333333333333333e-05,3028
9.72222222222222e-05,3029
0.0001109722222222222,3029
0.0001245833333333333,3029
0.0001383333333333333,3030
0.0001522222222222222,3030
0.0001659722222222222,3031
0.0001797222222222223,3031
0.0001934722222222223,3031
0.0002075000000000001,3032
0.0002216666666666667,3033
0.0002356944444444445,3033
0.0002495833333333334,3033
0.0002633333333333334,3033
0.0002770833333333333,3034
0.0002909722222222223,3034
0.000305,3035
0.000318888888888889,3035
0.0003325000000000001,3035
0.0003461111111111112,3036
0.000360138888888889,3036
0.0003741666666666667,3037
0.0003880555555555557,3037
0.0004018055555555556,3037
0.0004156944444444446,3038
0.0004294444444444445,3038
0.0004433333333333334,3038
0.0004568055555555556,3038
0.0004705555555555556,3039
0.0004843055555555556,3039
0.0004980555555555556,3040
0.0005122222222222223,3041
0.00052625,3041
0.0005401388888888888,3041
0.0005540277777777776,3041
0.0005679166666666665,3042
0.0005818055555555554,3042
0.0005955555555555554,3042
0.0006094444444444442,3043
0.000623472222222222,3043
0.0006373611111111108,3044
0.0006512499999999997,3044
0.0006652777777777774,3045
0.0006791666666666662,3045
0.000693055555555555,3045
0.0007070833333333329,3046
0.0007209722222222217,3046
0.0007347222222222217,3046
0.0007483333333333328,3046
0.0007622222222222216,3047
0.0007761111111111106,3047
0.0007898611111111105,3047
0.0008036111111111106,3047
0.0008172222222222218,3048
0.0008309722222222218,3048
0.0008448611111111106,3049
0.0008587499999999995,3049
0.0008724999999999995,3049
0.0008861111111111106,3049
0.0009001388888888884,3050
0.000914305555555555,3051
0.0009281944444444438,3051
0.0009422222222222217,3051
0.0009562499999999994,3051
0.0009702777777777772,3052
0.0009840277777777772,3052
0.000998055555555555,3052
0.001012083333333333,3053
0.001025972222222222,3053
0.001039999999999999,3054
0.001053749999999999,3053
0.001067499999999999,3054
0.001081527777777777,3055
0.001095555555555555,3055
0.001109444444444443,3055
0.001123194444444444,3055
0.001137083333333332,3056
0.00115111111111111,3057
0.001164999999999999,3056
0.001178888888888888,3057
0.001192916666666665,3057
0.001206944444444443,3058
0.001220694444444443,3057
0.001234722222222221,3058
0.00124861111111111,3058
0.001262499999999999,3059
0.00127611111111111,3059
0.001289999999999998,3059
0.001303888888888887,3059
0.001317916666666665,3060
0.001331944444444443,3061
0.001345972222222221,3061
0.001359861111111109,3061
0.001373749999999998,3061
0.001387361111111109,3061
0.001401388888888887,3062
0.001415138888888887,3062
0.001429027777777776,3062
0.001442916666666665,3063
0.001456666666666664,3063
0.001470416666666665,3063
0.001484305555555553,3064
0.001498055555555553,3064
0.001511944444444442,3064
0.001525833333333331,3065
0.001539861111111109,3065
0.001553888888888886,3065
0.001567361111111109,3065
0.00158097222222222,3065
0.00159472222222222,3066
0.001608194444444442,3066
0.001621944444444442,3067
0.001635833333333331,3067
0.00164972222222222,3067
0.00166347222222222,3068
0.001677222222222219,3068
0.001691111111111108,3068
0.001704722222222219,3068
0.001718194444444442,3068
0.001732361111111108,3070
0.001746388888888886,3070
0.001760138888888886,3070
0.001774027777777775,3070
0.001788194444444441,3071
0.001801666666666664,3070
0.001815555555555553,3071
0.001829305555555553,3071
0.00184333333333333,3072
0.001857222222222219,3072
0.001871111111111108,3072
0.001884999999999997,3073
0.001898749999999997,3073
0.001912361111111108,3073
0.001926249999999997,3073
0.001940138888888886,3074
0.001953749999999997,3074
0.001967777777777774,3075
0.001981666666666663,3075
0.001995694444444441,3075
0.00200958333333333,3075
0.00202333333333333,3075
0.002037361111111107,3076
0.002051111111111108,3076
0.002064861111111108,3076
0.002078749999999996,3077
0.002092777777777774,3077
0.002106944444444441,3078
0.002120972222222219,3078
0.002134861111111107,3078
0.002148888888888885,3079
0.002162638888888885,3078
0.002176527777777774,3079
0.002190277777777774,3079
0.002204166666666662,3080
0.002218055555555551,3080
0.002232361111111107,3081
0.002246249999999996,3080
0.002260138888888885,3081
0.002274166666666663,3081
0.002287916666666662,3081
0.002301527777777773,3081
0.002315416666666662,3082
0.002329166666666662,3082
0.002342777777777773,3082
0.002356805555555551,3083
0.002370555555555551,3083
0.00238444444444444,3083
0.002398611111111107,3084
0.002412499999999995,3084
0.002426666666666662,3084
0.002440416666666662,3084
0.002454305555555551,3085
0.002468055555555551,3085
0.002481666666666662,3084
0.00249555555555555,3085
0.002509444444444439,3086
0.002523333333333328,3086
0.002537083333333328,3086
0.002550833333333328,3086
0.002564861111111106,3087
0.002578888888888884,3087
0.002592777777777772,3087
0.002606666666666661,3088
0.002620277777777772,3088
0.002634166666666661,3088
0.002647777777777772,3088
0.00266180555555555,3089
0.002675694444444438,3089
0.002689583333333327,3089
0.002703333333333328,3089
0.002717222222222216,3090
0.002731111111111105,3090
0.002744861111111105,3090
0.002758749999999994,3091
0.002772499999999994,3091
0.002786388888888883,3091
0.002800138888888882,3091
0.002814027777777771,3092
0.002828055555555549,3092
0.002842083333333327,3092
0.002855833333333327,3092
0.002869722222222216,3093
0.002883472222222216,3093
0.002897222222222216,3093
0.002911249999999993,3094
0.002925138888888882,3094
0.002938888888888882,3094
0.002952777777777771,3094
0.00296666666666666,3095
0.002980416666666659,3095
0.002994444444444437,3096
0.003008194444444437,3095
0.003022083333333326,3096
0.003035972222222215,3096
0.003049861111111104,3097
0.003063749999999993,3096
0.00307777777777777,3097
0.003091805555555548,3097
0.003105833333333326,3098
0.003119722222222215,3098
0.003133472222222215,3098
0.003147361111111103,3098
0.003161249999999992,3099
0.003175138888888881,3099
0.003188749999999992,3098
0.003202638888888881,3099
0.003216388888888881,3099
0.00323027777777777,3100
0.00324402777777777,3100
0.003257916666666659,3100
0.003271944444444436,3101
0.003285833333333325,3101
0.003299722222222214,3101
0.003313749999999992,3102
0.003327499999999991,3101
0.003341388888888881,3102
0.003354999999999992,3102
0.00336888888888888,3102
0.00338263888888888,3102
0.00339638888888888,3103
0.00341013888888888,3103
0.003423749999999991,3103
0.00343763888888888,3104
0.003451527777777769,3104
0.003465416666666658,3104
0.003479305555555547,3105
0.003493055555555547,3105
0.003506944444444435,3105
0.003520833333333324,3105
0.003534583333333324,3105
0.003548333333333324,3105
0.003562083333333324,3106
0.003575972222222213,3106
0.00358999999999999,3107
0.00360388888888888,3107
0.003617777777777768,3107
0.003631666666666657,3107
0.003645277777777768,3107
0.003659166666666657,3108
0.003673055555555546,3108
0.003686944444444435,3108
0.003700833333333323,3109
0.003714861111111101,3109
0.003728611111111101,3109
0.003742361111111101,3109
0.003756111111111101,3109
0.003769861111111101,3109
0.003783611111111101,3110
0.003797638888888879,3111
0.003811666666666656,3111
0.003825833333333323,3111
0.003839444444444434,3110
0.003853194444444434,3111
0.003867083333333323,3111
0.003880972222222211,3112
0.003894722222222212,3112
0.003908611111111101,3112
0.003922222222222212,3112
0.003935972222222211,3112
0.0039498611111111,3113
0.003963888888888878,3114
0.003977916666666656,3114
0.003991805555555544,3114
0.004005555555555545,3114
0.004019444444444434,3115
0.004033333333333324,3115
0.004047083333333324,3115
0.004060833333333323,3115
0.004074722222222212,3115
0.004088472222222212,3115
0.004102361111111102,3116
0.004115972222222214,3116
0.004129999999999991,3116
0.00414388888888888,3116
0.004157916666666658,3117
0.004171666666666658,3116
0.004185555555555547,3117
0.004199444444444436,3117
0.004213194444444436,3118
0.004227083333333326,3118
0.004241111111111103,3118
0.004254861111111103,3118
0.004268611111111103,3119
0.004282638888888881,3119
0.004296388888888881,3119
0.004309999999999993,3119
0.00432402777777777,3120
0.004338055555555548,3120
0.004351805555555548,3120
0.004365694444444437,3120
0.004379722222222215,3121
0.004393333333333326,3120
0.004407361111111104,3121
0.004421111111111104,3121
0.004434999999999994,3121
0.004449027777777771,3122
0.00446291666666666,3122
0.004476944444444438,3123
0.004490833333333328,3122
0.004504583333333327,3123
0.004518194444444439,3122
0.004531944444444439,3123
0.004545694444444439,3123
0.004559444444444439,3123
0.004573333333333328,3124
0.004587222222222217,3124
0.004601111111111106,3125
0.004615138888888884,3125
0.004628888888888884,3124
0.004642638888888885,3125
0.004656666666666662,3125
0.004670416666666662,3125
0.004684027777777773,3125
0.004697777777777773,3126
0.004711666666666663,3126
0.004725555555555551,3127
0.004739305555555551,3126
0.004752916666666663,3126
0.004766805555555553,3127
0.004780277777777775,3126
0.004794305555555553,3128
0.004807916666666663,3127
0.004821666666666663,3128
0.004835555555555553,3128
0.004849583333333331,3129
0.004863333333333331,3129
0.004877361111111108,3129
0.004891111111111108,3129
0.004904999999999998,3129
0.004918749999999998,3129
0.004932638888888887,3130
0.004946388888888886,3130
0.004959861111111108,3130
0.004973749999999998,3130
0.00498736111111111,3130
0.005000833333333332,3131
0.005014583333333332,3131
0.005028472222222221,3132
0.005042499999999998,3132
0.005056249999999998,3132
0.005070138888888888,3132
0.005083888888888888,3132
0.005097638888888888,3132
0.005111527777777777,3133
0.005125416666666666,3133
0.005139583333333334,3134
0.005153333333333334,3133
0.005167083333333333,3134
0.005180694444444444,3134
0.005194583333333334,3134
0.005208472222222224,3135
0.005222222222222224,3134
0.005235833333333335,3134
0.005249861111111112,3135
0.005263472222222224,3135
0.005277222222222224,3135
0.005291250000000002,3136
0.005305277777777779,3136
0.005319166666666668,3136
0.005332916666666668,3136
0.005346805555555558,3136
0.005360833333333336,3137
0.005374861111111113,3137
0.005388611111111113,3137
0.005402361111111113,3137
0.005416250000000003,3138
0.005430000000000003,3138
0.005443750000000002,3138
0.005457500000000002,3138
0.00547152777777778,3139
0.005485555555555558,3139
0.005499305555555558,3139
0.005513055555555557,3139
0.005527083333333335,3140
0.005540833333333335,3140
0.005554722222222225,3140
0.005568333333333336,3140
0.005582222222222225,3140
0.005596111111111114,3140
0.005610000000000004,3141
0.005623750000000004,3141
0.005637638888888893,3141
0.005651527777777782,3142
0.00566555555555556,3142
0.005679722222222227,3143
0.005693333333333338,3142
0.005707083333333338,3142
0.005721111111111116,3143
0.005734861111111116,3143
0.005748611111111116,3143
0.005762222222222228,3143
0.005776111111111117,3144
0.005789861111111117,3143
0.005803472222222228,3143
0.005817361111111118,3144
0.005831250000000007,3144
0.005845138888888896,3145
0.005858888888888896,3145
0.005872916666666674,3145
0.005886666666666674,3145
0.005900277777777786,3145
0.005913888888888896,3145
0.005927916666666674,3146
0.005941666666666674,3146
0.005955277777777786,3146
0.005969583333333341,3147
0.005983472222222231,3147
0.005997500000000009,3147
0.006011388888888898,3147
0.006025416666666675,3147
0.006039166666666675,3147
0.006052916666666675,3147
0.006066527777777787,3147
0.006080416666666676,3148
0.006093888888888898,3148
0.00610750000000001,3148
0.006121388888888899,3149
0.00613500000000001,3148
0.006149027777777788,3150
0.006162916666666678,3150
0.006176666666666678,3149
0.006190555555555566,3150
0.006204166666666678,3150
0.006218194444444456,3150
0.006232222222222234,3151
0.006246111111111123,3150
0.006260000000000012,3151
0.006273888888888902,3151
0.006287638888888902,3151
0.00630152777777779,3152
0.00631541666666668,3152
0.006329444444444458,3152
0.006343333333333347,3152
0.006357361111111124,3152
0.006371250000000014,3153
0.006385138888888904,3152
0.006399027777777793,3153
0.00641305555555557,3154
0.00642694444444446,3153
0.006440833333333349,3154
0.006454722222222238,3154
0.006468888888888905,3155
0.006482500000000017,3154
0.006496111111111128,3154
0.006510000000000018,3155
0.006523750000000017,3154
0.006537500000000017,3155
0.006551388888888907,3155
0.006565138888888907,3155
0.006578750000000018,3155
0.006592638888888907,3156
0.006606527777777796,3156
0.006620277777777797,3156
0.006634305555555575,3157
0.006648194444444464,3157
0.006662083333333353,3157
0.006675972222222242,3157
0.006689722222222242,3157
0.006703611111111132,3158
0.00671750000000002,3158
0.00673125000000002,3158
0.00674513888888891,3158
0.006759166666666688,3158
0.006772916666666687,3158
0.006786944444444465,3159
0.006800694444444465,3159
0.006814583333333355,3159
0.006828472222222244,3159
0.006842638888888911,3160
0.006856388888888911,3159
0.006870138888888911,3160
0.006883888888888911,3160
0.006897638888888911,3160
0.00691138888888891,3160
0.0069252777777778,3161
0.006939166666666689,3161
0.006953194444444467,3161
0.006966944444444467,3161
0.006980694444444466,3161
0.006994583333333356,3162
0.007008611111111134,3162
0.007022222222222246,3161
0.007036111111111134,3162
0.007049722222222246,3162
0.007063472222222246,3163
0.007077222222222246,3163
0.007091250000000024,3163
0.007105138888888913,3163
0.007118888888888912,3163
0.007132638888888912,3164
0.007146388888888913,3164
0.007160277777777802,3164
0.00717430555555558,3165
0.007188194444444469,3164
0.007202222222222247,3165
0.007216111111111136,3165
0.007229861111111136,3165
0.007243750000000025,3165
0.007257500000000025,3165
0.007271111111111137,3165
0.007284861111111137,3166
0.007298611111111137,3166
0.007312361111111137,3166
0.007326111111111137,3166
0.007340000000000025,3166
0.007353888888888915,3167
0.007367777777777804,3167
0.007381527777777805,3167
0.007395416666666693,3167
0.007409166666666693,3167
0.007423055555555583,3168
0.007437083333333361,3168
0.007450833333333361,3168
0.00746458333333336,3168
0.00747833333333336,3168
0.007492361111111138,3169
0.007506250000000027,3169
0.007519861111111139,3169
0.007533611111111138,3169
0.007547638888888916,3170
0.007561805555555584,3170
0.007575694444444473,3170
0.007589583333333362,3170
0.007603472222222251,3170
0.007617222222222251,3170
0.007631111111111141,3170
0.007645000000000029,3171
0.007658888888888919,3171
0.007672777777777809,3171
0.007686527777777809,3172
0.007700694444444475,3172
0.007714444444444475,3172
0.007728472222222253,3173
0.007742222222222253,3172
0.00775638888888892,3173
0.007770416666666698,3173
0.007784444444444476,3173
0.007798194444444476,3173
0.007812083333333364,3173
0.007825833333333365,3173
0.007839583333333365,3174
0.007853472222222255,3174
0.007867361111111143,3174
0.007881111111111143,3174
0.007895000000000032,3175
0.00790902777777781,3175
0.0079229166666667,3175
0.007936388888888922,3174
0.007950138888888921,3174
0.0079641666666667,3175
0.007978055555555589,3175
0.0079916666666667,3175
0.008005555555555589,3176
0.008019444444444478,3176
0.008033333333333366,3176
0.008047222222222256,3177
0.008061250000000035,3177
0.008075277777777813,3177
0.008089027777777813,3177
0.008102777777777813,3177
0.008116527777777813,3177
0.008130416666666702,3177
0.008144305555555592,3178
0.008158194444444482,3178
0.00817208333333337,3178
0.00818583333333337,3178
0.00819972222222226,3179
0.008213611111111149,3179
0.008227500000000039,3179
0.008241388888888928,3179
0.008255138888888928,3179
0.008268888888888928,3179
0.008282777777777816,3180
0.008296527777777816,3180
0.008310416666666706,3180
0.008324027777777816,3180
0.008337916666666705,3180
0.008351805555555595,3181
0.008365833333333374,3181
0.008379722222222262,3181
0.008393472222222262,3181
0.008407222222222262,3181
0.008421250000000042,3182
0.008435138888888931,3182
0.00844902777777782,3182
0.00846277777777782,3182
0.00847652777777782,3182
0.00849027777777782,3182
0.008504166666666708,3183
0.008518055555555598,3183
0.008531666666666708,3183
0.008545416666666708,3183
0.008559444444444488,3184
0.008573333333333377,3183
0.008587222222222267,3184
0.008601111111111155,3184
0.008614861111111155,3184
0.008628611111111155,3184
0.008642638888888934,3185
0.008656388888888934,3184
0.008670000000000044,3185
0.008683750000000044,3185
0.008697500000000044,3185
0.008711388888888933,3185
0.008725000000000043,3185
0.008739027777777823,3186
0.008752916666666713,3186
0.008766666666666713,3186
0.0087805555555556,3186
0.008794166666666712,3186
0.008807916666666712,3186
0.008822083333333378,3187
0.008835972222222268,3187
0.008849861111111157,3187
0.008863611111111157,3187
0.008877222222222267,3187
0.008890972222222267,3187
0.008904722222222267,3188
0.008918472222222267,3188
0.008932222222222267,3188
0.008945972222222267,3188
0.008959722222222266,3188
0.008973472222222266,3189
0.008987361111111156,3189
0.009001250000000046,3189
